Age,Data,Variable,Author
-5764.04,157.888,laketrifogliettiS2,peyronetal13trifoglietti
-5837.33,155.669,laketrifogliettiS2,peyronetal13trifoglietti
-5936.39,139.586,laketrifogliettiS2,peyronetal13trifoglietti
-5996.36,145.952,laketrifogliettiS2,peyronetal13trifoglietti
-6185.14,132.608,laketrifogliettiS2,peyronetal13trifoglietti
-6225.82,161.97,laketrifogliettiS2,peyronetal13trifoglietti
-6298.67,156.365,laketrifogliettiS2,peyronetal13trifoglietti
-6365.78,186.824,laketrifogliettiS2,peyronetal13trifoglietti
-6419.9,178.782,laketrifogliettiS2,peyronetal13trifoglietti
-6532.65,206.554,laketrifogliettiS2,peyronetal13trifoglietti
-6600.63,213.864,laketrifogliettiS2,peyronetal13trifoglietti
-6721.27,201.95,laketrifogliettiS2,peyronetal13trifoglietti
-6825.42,194.607,laketrifogliettiS2,peyronetal13trifoglietti
-6888.11,201.602,laketrifogliettiS2,peyronetal13trifoglietti
-7004.82,209.689,laketrifogliettiS2,peyronetal13trifoglietti
-7034.19,183.463,laketrifogliettiS2,peyronetal13trifoglietti
-7097.77,157.466,laketrifogliettiS2,peyronetal13trifoglietti
-7170.79,163.121,laketrifogliettiS2,peyronetal13trifoglietti
-7309.72,180.18,laketrifogliettiS2,peyronetal13trifoglietti
-7479.47,172.036,laketrifogliettiS2,peyronetal13trifoglietti
-7751.6,172.927,laketrifogliettiS2,peyronetal13trifoglietti
-7822.65,183.543,laketrifogliettiS2,peyronetal13trifoglietti
-7899.82,170.929,laketrifogliettiS2,peyronetal13trifoglietti
-1067,312.524,lakeledroLL081,peyronetal13ledro
-1164.9,293.538,lakeledroLL081,peyronetal13ledro
-1286.1,283.98,lakeledroLL081,peyronetal13ledro
-1378.9,240.355,lakeledroLL081,peyronetal13ledro
-1404.6,323.335,lakeledroLL081,peyronetal13ledro
-1443.3,299.979,lakeledroLL081,peyronetal13ledro
-1523.2,240.407,lakeledroLL081,peyronetal13ledro
-1590.2,249.127,lakeledroLL081,peyronetal13ledro
-1641.8,249.146,lakeledroLL081,peyronetal13ledro
-1713.9,281.599,lakeledroLL081,peyronetal13ledro
-1853.1,231.65,lakeledroLL081,peyronetal13ledro
-1899.5,247.609,lakeledroLL081,peyronetal13ledro
-1979.4,245.101,lakeledroLL081,peyronetal13ledro
-2118.6,299.318,lakeledroLL081,peyronetal13ledro
-2213.9,239.933,lakeledroLL081,peyronetal13ledro
-2337.6,250.847,lakeledroLL081,peyronetal13ledro
-2414.9,255.585,lakeledroLL081,peyronetal13ledro
-2474.2,251.078,lakeledroLL081,peyronetal13ledro
-2574.7,257.636,lakeledroLL081,peyronetal13ledro
-2644.3,210.56,lakeledroLL081,peyronetal13ledro
-2688.1,268.003,lakeledroLL081,peyronetal13ledro
-2729.4,265.301,lakeledroLL081,peyronetal13ledro
-2760.3,270.022,lakeledroLL081,peyronetal13ledro
-2780.9,301.913,lakeledroLL081,peyronetal13ledro
-2866,305.024,lakeledroLL081,peyronetal13ledro
-2894.3,298.15,lakeledroLL081,peyronetal13ledro
-2896.9,274.419,lakeledroLL081,peyronetal13ledro
-2917.5,265.731,lakeledroLL081,peyronetal13ledro
-2956.2,252.158,lakeledroLL081,peyronetal13ledro
-2976.8,269.919,lakeledroLL081,peyronetal13ledro
-3030.9,259.069,lakeledroLL081,peyronetal13ledro
-3074.7,270.498,lakeledroLL081,peyronetal13ledro
-3121.1,268.703,lakeledroLL081,peyronetal13ledro
-3195.9,239.745,lakeledroLL081,peyronetal13ledro
-3244.8,261.321,lakeledroLL081,peyronetal13ledro
-3332.5,268.599,lakeledroLL081,peyronetal13ledro
-3407.2,268.082,lakeledroLL081,peyronetal13ledro
-3500,296.014,lakeledroLL081,peyronetal13ledro
-3592.8,270.323,lakeledroLL081,peyronetal13ledro
-3690.7,258.402,lakeledroLL081,peyronetal13ledro
-3793.8,268.041,lakeledroLL081,peyronetal13ledro
-3917.5,253.593,lakeledroLL081,peyronetal13ledro
-4012.9,245.476,lakeledroLL081,peyronetal13ledro
-4126.3,220.879,lakeledroLL081,peyronetal13ledro
-4195.9,234.31,lakeledroLL081,peyronetal13ledro
-4433,255.499,lakeledroLL081,peyronetal13ledro
-4527.2,249.827,lakeledroLL081,peyronetal13ledro
-4626.2,273.943,lakeledroLL081,peyronetal13ledro
-4744.8,267.367,lakeledroLL081,peyronetal13ledro
-4840.6,301.41,lakeledroLL081,peyronetal13ledro
-4959.1,228.528,lakeledroLL081,peyronetal13ledro
-5124.7,243.881,lakeledroLL081,peyronetal13ledro
-5175,298.45,lakeledroLL081,peyronetal13ledro
-5270.8,287.643,lakeledroLL081,peyronetal13ledro
-5464,222.777,lakeledroLL081,peyronetal13ledro
-5558.2,247.462,lakeledroLL081,peyronetal13ledro
-5650.7,248.865,lakeledroLL081,peyronetal13ledro
-5681.6,240.659,lakeledroLL081,peyronetal13ledro
-5749.8,258.03,lakeledroLL081,peyronetal13ledro
-5852.1,246.427,lakeledroLL081,peyronetal13ledro
-5887.8,238.908,lakeledroLL081,peyronetal13ledro
-5934.9,235.045,lakeledroLL081,peyronetal13ledro
-6027.4,235.535,lakeledroLL081,peyronetal13ledro
-6079.4,250.732,lakeledroLL081,peyronetal13ledro
-6228.7,242.455,lakeledroLL081,peyronetal13ledro
-6275.8,284.013,lakeledroLL081,peyronetal13ledro
-6488.5,231.593,lakeledroLL081,peyronetal13ledro
-6534,248.5,lakeledroLL081,peyronetal13ledro
-6582.7,231.741,lakeledroLL081,peyronetal13ledro
-6660.6,241.242,lakeledroLL081,peyronetal13ledro
-6701.2,215.122,lakeledroLL081,peyronetal13ledro
-6818.1,245.065,lakeledroLL081,peyronetal13ledro
-6949.6,235.298,lakeledroLL081,peyronetal13ledro
-7014.6,226.306,lakeledroLL081,peyronetal13ledro
-7154.2,238.91,lakeledroLL081,peyronetal13ledro
-7227.3,260.163,lakeledroLL081,peyronetal13ledro
-7280.8,252.422,lakeledroLL081,peyronetal13ledro
-7349,228.824,lakeledroLL081,peyronetal13ledro
-7537.4,256.167,lakeledroLL081,peyronetal13ledro
-7680.3,244.464,lakeledroLL081,peyronetal13ledro
-7753.3,292.423,lakeledroLL081,peyronetal13ledro
-7862.1,243.389,lakeledroLL081,peyronetal13ledro
-7897.8,241.12,lakeledroLL081,peyronetal13ledro
-7941.7,276.057,lakeledroLL081,peyronetal13ledro
-7959.5,234.523,lakeledroLL081,peyronetal13ledro
-3533.6176403314,-4.97073864465651,corchiacaveO18,isolaetal19_3sg_3sm
-3591.7516553912,-4.95700078074796,corchiacaveO18,isolaetal19_3sg_3sm
-3647.05574680673,-4.9729814716675,corchiacaveO18,isolaetal19_3sg_3sm
-3701.417425279,-5.05573988834486,corchiacaveO18,isolaetal19_3sg_3sm
-3755.17853291097,-5.09520081582509,corchiacaveO18,isolaetal19_3sg_3sm
-3808.77863405829,-5.08809857549221,corchiacaveO18,isolaetal19_3sg_3sm
-3864.40819466347,-5.04748847316433,corchiacaveO18,isolaetal19_3sg_3sm
-3921.51804391318,-4.99403426067979,corchiacaveO18,isolaetal19_3sg_3sm
-3986.68214057225,-5.02233507585013,corchiacaveO18,isolaetal19_3sg_3sm
-4051.52654018244,-5.00240280841202,corchiacaveO18,isolaetal19_3sg_3sm
-4070.19878271428,-4.90273090778751,corchiacaveO18,isolaetal19_3sg_3sm
-4076.7575853355,-4.93943847914941,corchiacaveO18,isolaetal19_3sg_3sm
-4082.35359174326,-4.99567810989843,corchiacaveO18,isolaetal19_3sg_3sm
-4087.90651752785,-5.02365502921191,corchiacaveO18,isolaetal19_3sg_3sm
-4093.63739403651,-5.03716351393925,corchiacaveO18,isolaetal19_3sg_3sm
-4096.9770997975,-5.11676804866747,corchiacaveO18,isolaetal19_3sg_3sm
-4099.0915857366,-5.04355380966418,corchiacaveO18,isolaetal19_3sg_3sm
-4101.46166741146,-4.99330257722291,corchiacaveO18,isolaetal19_3sg_3sm
-4104.02401533518,-5.0252454385049,corchiacaveO18,isolaetal19_3sg_3sm
-4107.65639998909,-5.04997239076972,corchiacaveO18,isolaetal19_3sg_3sm
-4116.14699300786,-5.00339476472203,corchiacaveO18,isolaetal19_3sg_3sm
-4138.64931878962,-4.90009825497302,corchiacaveO18,isolaetal19_3sg_3sm
-4174.08064146859,-4.8477388221666,corchiacaveO18,isolaetal19_3sg_3sm
-4210.11251319953,-4.6714231644025,corchiacaveO18,isolaetal19_3sg_3sm
-4243.31645229982,-4.74914286437022,corchiacaveO18,isolaetal19_3sg_3sm
-4274.39141543611,-4.69306172206507,corchiacaveO18,isolaetal19_3sg_3sm
-4304.25980574069,-4.73075860922799,corchiacaveO18,isolaetal19_3sg_3sm
-4333.7988261072,-4.70765809629173,corchiacaveO18,isolaetal19_3sg_3sm
-4364.43579299124,-4.68001447735494,corchiacaveO18,isolaetal19_3sg_3sm
-4394.07900166554,-4.68588324184811,corchiacaveO18,isolaetal19_3sg_3sm
-4424.23719999412,-4.65569321756108,corchiacaveO18,isolaetal19_3sg_3sm
-4454.50421364321,-4.67792522012329,corchiacaveO18,isolaetal19_3sg_3sm
-4508.14187903011,-4.77018044927223,corchiacaveO18,isolaetal19_3sg_3sm
-4611.24185536519,-4.92743089547286,corchiacaveO18,isolaetal19_3sg_3sm
-4666.67221653253,-4.94101723656276,corchiacaveO18,isolaetal19_3sg_3sm
-4710.68821950271,-4.86252992112474,corchiacaveO18,isolaetal19_3sg_3sm
-4753.39768684469,-4.95073787191977,corchiacaveO18,isolaetal19_3sg_3sm
-4793.51722663427,-4.95878696694629,corchiacaveO18,isolaetal19_3sg_3sm
-4831.41022519085,-4.90362468800786,corchiacaveO18,isolaetal19_3sg_3sm
-4870.18854386492,-4.89868896852521,corchiacaveO18,isolaetal19_3sg_3sm
-4908.77577981266,-4.94093417501686,corchiacaveO18,isolaetal19_3sg_3sm
-4947.74069532645,-4.9376616345381,corchiacaveO18,isolaetal19_3sg_3sm
-4987.0344535756,-5.01907537361099,corchiacaveO18,isolaetal19_3sg_3sm
-5030.17099874266,-4.99541140777241,corchiacaveO18,isolaetal19_3sg_3sm
-5075.45737419327,-5.09367216091928,corchiacaveO18,isolaetal19_3sg_3sm
-5124.48573957236,-5.23567225019535,corchiacaveO18,isolaetal19_3sg_3sm
-5144.29565933814,-5.14502629505424,corchiacaveO18,isolaetal19_3sg_3sm
-5158.34703890856,-5.12874018233047,corchiacaveO18,isolaetal19_3sg_3sm
-5171.31857726379,-5.05675694891213,corchiacaveO18,isolaetal19_3sg_3sm
-5184.53773023009,-5.05962684803228,corchiacaveO18,isolaetal19_3sg_3sm
-5197.8305668324,-5.01460144303257,corchiacaveO18,isolaetal19_3sg_3sm
-5214.40366875688,-4.92342491163347,corchiacaveO18,isolaetal19_3sg_3sm
-5255.96165094357,-4.94485778754801,corchiacaveO18,isolaetal19_3sg_3sm
-5304.74723528539,-5.05977089764045,corchiacaveO18,isolaetal19_3sg_3sm
-5349.44058223689,-5.06739086899069,corchiacaveO18,isolaetal19_3sg_3sm
-5391.60278964503,-5.12027430432239,corchiacaveO18,isolaetal19_3sg_3sm
-5431.2345268376,-5.03970363419977,corchiacaveO18,isolaetal19_3sg_3sm
-5468.42877588864,-5.0142066971304,corchiacaveO18,isolaetal19_3sg_3sm
-5504.85044076584,-5.05502030556948,corchiacaveO18,isolaetal19_3sg_3sm
-5542.21881724576,-5.13224538673137,corchiacaveO18,isolaetal19_3sg_3sm
-5580.51712426328,-5.08097654454535,corchiacaveO18,isolaetal19_3sg_3sm
-5619.1073522731,-5.05437431512161,corchiacaveO18,isolaetal19_3sg_3sm
-5659.88468561253,-5.09452791710905,corchiacaveO18,isolaetal19_3sg_3sm
-5704.64283600931,-5.03885002054446,corchiacaveO18,isolaetal19_3sg_3sm
-5761.91415894102,-4.90212298441527,corchiacaveO18,isolaetal19_3sg_3sm
-5833.65711430179,-4.89206008933281,corchiacaveO18,isolaetal19_3sg_3sm
-5902.86681961529,-4.93434219272291,corchiacaveO18,isolaetal19_3sg_3sm
-5971.34266442576,-5.05015650258423,corchiacaveO18,isolaetal19_3sg_3sm
